timestamp,machine_id,temperature,pressure,vibration,failure_next_24h
2024-01-01 00:00:00,M001,67.24882755418025,114.12346457960325,0.7710791250617234,0
2024-01-01 01:00:00,M001,76.84225061632877,122.63370252405913,0.8151152093729362,0
2024-01-01 02:00:00,M001,86.24290613052791,121.62663945357993,1.4176320160549531,1
2024-01-01 03:00:00,M001,79.67872192528817,118.56149884450346,1.0871173976117303,1
2024-01-01 04:00:00,M001,67.37438574434995,125.30217017087365,0.3959920576404861,0
2024-01-01 05:00:00,M001,87.57012360833332,120.01321431529713,1.4936453206445957,1
2024-01-01 06:00:00,M001,71.53911325649747,127.45230915352188,0.9548029553911354,1
2024-01-01 07:00:00,M001,85.16839467143103,118.31289227209027,0.8047716201805593,1
2024-01-01 08:00:00,M001,65.59704366976447,103.25264061312572,0.623001189190425,0
2024-01-01 09:00:00,M001,66.6153899984702,114.89341031072695,0.8546499283743926,0
2024-01-01 10:00:00,M001,74.65640059558099,111.69269609860814,0.7895566969268613,0
2024-01-01 11:00:00,M001,62.45923355226259,118.79717580627856,0.6733401818094017,0
2024-01-01 12:00:00,M001,67.9480834565685,97.40675770444756,0.7956929414837335,0
2024-01-01 13:00:00,M001,71.80818012523817,104.839041963159,0.754209340826262,0
2024-01-01 14:00:00,M001,77.69018283232984,108.79572913392174,0.5551663492157537,0
2024-01-01 15:00:00,M001,74.94424836916728,134.73668357769486,1.1659255639287296,1
2024-01-01 16:00:00,M001,83.4006159025647,128.4638136404691,1.327157554420401,1
2024-01-01 17:00:00,M001,81.28848896223057,129.9999801832748,1.1383486606743847,1
2024-01-01 18:00:00,M001,83.53580206015721,120.65805685710374,1.0266981426722097,1
2024-01-01 19:00:00,M001,71.07469415047377,93.82148053443412,0.5585414787299106,0
2024-01-01 20:00:00,M001,87.50313945225997,135.91523504388994,0.986659085515897,1
2024-01-01 21:00:00,M001,83.65508813581314,122.95507816889241,1.2866579265112434,1
2024-01-01 22:00:00,M001,73.75966516343387,108.90167197056584,0.9101982347040436,0
2024-01-01 23:00:00,M001,79.44312112403506,133.73497444971196,1.1458722809203312,1
2024-01-02 00:00:00,M001,67.31919949910488,118.77223085195907,0.7642019261484141,0
2024-01-02 01:00:00,M001,57.65150567466201,103.7339736613101,0.6516907725691486,0
2024-01-02 02:00:00,M001,77.09940266334954,136.93138190364806,0.9056142322019861,1
2024-01-02 03:00:00,M001,76.49698407132243,103.06283075160357,0.7926461268266717,0
2024-01-02 04:00:00,M001,84.38574811057208,136.73028021874967,1.2365725760493518,1
2024-01-02 05:00:00,M001,64.53029795465763,100.46957202237881,0.7984830412950744,0
2024-01-02 06:00:00,M001,63.349629672426076,109.79769899543098,0.9014752318445168,0
2024-01-02 07:00:00,M001,75.58751963682977,118.74352903168523,1.242173161719518,1
2024-01-02 08:00:00,M001,82.50226862327867,139.5857810383668,0.9480957558160004,1
2024-01-02 09:00:00,M001,73.69901451171022,121.57486149778737,1.2602298722523613,1
2024-01-02 10:00:00,M001,69.63585543671563,108.2603441847678,0.6287113977399286,0
2024-01-02 11:00:00,M001,65.3697669039426,105.89627745891502,0.806516386054593,0
2024-01-02 12:00:00,M001,80.75191331999586,115.73705494059321,1.4290674370627396,1
2024-01-02 13:00:00,M001,80.78354860393841,118.52000290907989,1.0505300589172153,1
2024-01-02 14:00:00,M001,89.26365745327361,108.6775230835715,0.5969237237001235,0
2024-01-02 15:00:00,M001,64.23717314169993,97.9938528543426,0.7247534197164007,0
2024-01-02 16:00:00,M001,65.72035541085316,111.19866973071679,0.7211361052106983,0
2024-01-02 17:00:00,M001,77.48485111519422,134.56569364795902,1.2140098227790934,1
2024-01-02 18:00:00,M001,78.56451807668063,131.18259735389003,1.3606680855569877,1
2024-01-02 19:00:00,M001,77.50521079819507,142.24371494217658,0.970884751753483,1
2024-01-02 20:00:00,M001,83.37297521600937,137.58956195692744,1.4331621534360193,1
2024-01-02 21:00:00,M001,89.88382385279179,119.5578528603155,1.2118108857369903,1
2024-01-02 22:00:00,M001,67.59375933088246,93.2496479677195,0.6369928803058725,0
2024-01-02 23:00:00,M001,82.81303835939778,134.0166936130333,1.11254832501346,1
2024-01-03 00:00:00,M001,87.76436795546869,133.85008342969982,1.2061826929139003,1
2024-01-03 01:00:00,M001,71.02141471000664,108.78571923971533,0.7882475809726864,0
2024-01-03 02:00:00,M001,76.1203612603919,121.38622493266436,1.033842326829943,1
2024-01-03 03:00:00,M001,85.71397505410062,127.13979529238034,1.1728684450610478,1
2024-01-03 04:00:00,M001,87.02237604748994,132.98141822410412,0.9525272044170767,1
2024-01-03 05:00:00,M001,87.98393917407434,122.6143852796317,1.3199667553344807,1
2024-01-03 06:00:00,M001,66.86571065230923,99.26394156757316,0.6511040288527766,0
2024-01-03 07:00:00,M001,86.26992563043802,108.08620161704197,0.8280962066601784,0
2024-01-03 08:00:00,M001,67.94354704670093,117.87218835650472,0.7155352126663524,0
2024-01-03 09:00:00,M001,81.32614530781622,117.81166869576903,1.5565069612328244,1
2024-01-03 10:00:00,M001,73.95831346981468,124.50933260703125,0.7606874342676286,0
2024-01-03 11:00:00,M001,73.06920670737712,120.86304630479991,0.6350044889646159,0
2024-01-03 12:00:00,M001,83.9101274402001,123.96953449188537,0.9967715032246094,1
2024-01-03 13:00:00,M001,81.68569034945193,126.67851488082917,1.1865956970993845,1
2024-01-03 14:00:00,M001,69.20030735018287,105.40638840953856,0.4762038511811726,0
2024-01-03 15:00:00,M001,88.53343714216805,129.83007489429608,1.1563720194886415,1
2024-01-03 16:00:00,M001,89.57244231895272,124.90702595702251,1.1485338865944392,1
2024-01-03 17:00:00,M001,83.48437707523506,126.1693525525414,1.2304181922256578,1
2024-01-03 18:00:00,M001,65.51381834319348,122.20663965800665,0.755036412564546,0
2024-01-03 19:00:00,M001,80.14178539501707,129.46456374770642,1.283828452311837,1
2024-01-03 20:00:00,M001,74.57796462440393,116.63376599407874,1.0875430866234839,1
2024-01-03 21:00:00,M001,62.53699317792154,99.43813434383486,0.9747188148781529,0
2024-01-03 22:00:00,M001,74.9464901139346,130.5385251151498,1.3588372607565344,1
2024-01-03 23:00:00,M001,84.26205706273609,119.9518981413999,1.1192417681899376,1
2024-01-04 00:00:00,M001,83.54388616699191,124.62428307165506,1.4604334484845274,1
2024-01-04 01:00:00,M001,79.4649136725612,133.3436863539157,1.0310120423173108,1
2024-01-04 02:00:00,M001,52.60915393181722,107.8538955044039,0.6223131616291548,0
2024-01-04 03:00:00,M001,84.42336032696997,135.40535545862977,1.294036833786981,1
2024-01-04 04:00:00,M001,89.61028276884717,133.4468885553385,1.0879493544310948,1
2024-01-04 05:00:00,M001,70.58205490060378,122.01885641676823,0.7111142170629662,0
2024-01-04 06:00:00,M001,79.52953618463496,111.82081856744394,0.670799460718378,0
2024-01-04 07:00:00,M001,77.09836488771873,107.74891914759131,0.4502960205707488,0
2024-01-04 08:00:00,M001,64.2597254692213,105.1819503769426,0.4271049325705106,0
2024-01-04 09:00:00,M001,74.57302757797042,112.93278596877478,0.5590180320508966,0
2024-01-04 10:00:00,M001,87.01570487264709,122.02045570529103,1.260495480706399,1
2024-01-04 11:00:00,M001,77.53943898573097,123.70021806320203,0.7522624704118576,1
2024-01-04 12:00:00,M001,69.79186982856538,102.7990747354087,0.7183758247509278,0
2024-01-04 13:00:00,M001,93.09563785809965,129.3738987326153,1.0744144682611743,1
2024-01-04 14:00:00,M001,82.68236767306705,134.90725930220938,1.0649660145239057,1
2024-01-04 15:00:00,M001,66.07744053093349,102.22185161820742,0.7119223677726307,0
2024-01-04 16:00:00,M001,65.64376559442536,108.1860045816142,0.584337018924334,0
2024-01-04 17:00:00,M001,72.88087299735551,104.82741692605978,0.5377677994578407,0
2024-01-04 18:00:00,M001,68.25108119521573,93.11440383079858,0.9014648227161595,0
2024-01-04 19:00:00,M001,74.58070554133415,151.74074977683046,1.2711343687193015,1
2024-01-04 20:00:00,M001,74.49973471253466,116.61395495673591,1.1899429376936133,1
2024-01-04 21:00:00,M001,75.80283304812868,120.76799825685593,1.0420379306104146,1
2024-01-04 22:00:00,M001,85.33913856603225,134.156350696233,1.2170878194843406,1
2024-01-04 23:00:00,M001,85.02997687398717,132.4579569522206,1.0581203506237638,1
2024-01-05 00:00:00,M001,56.29522577770149,117.89994404560578,0.8146306582002861,0
2024-01-05 01:00:00,M001,81.76439834939625,115.7306303060485,1.02146014029129,1
2024-01-05 02:00:00,M001,83.92425138140149,119.25943405198025,1.5212444132912064,1
2024-01-05 03:00:00,M001,86.00891461210227,128.3555985950684,1.232304968723851,1
2024-01-05 04:00:00,M001,83.21913509374735,134.03104388037076,1.0834134508097661,1
2024-01-05 05:00:00,M001,85.98989698898491,119.12302125275002,0.8161602410000172,1
2024-01-05 06:00:00,M001,60.69545059572677,117.97552054622723,0.8030247685813968,0
2024-01-05 07:00:00,M001,70.63242374766672,122.62828248806504,1.1230566520840686,1
2024-01-05 08:00:00,M001,67.99813563416224,123.64659887470148,0.6951504623612329,0
2024-01-05 09:00:00,M001,67.70319550229878,103.20124504428166,0.8245503724816368,0
2024-01-05 10:00:00,M001,76.90703141167609,128.36751508357963,1.2465572278739965,1
2024-01-05 11:00:00,M001,84.52422776532144,136.63786239075574,1.1604123917603828,1
2024-01-05 12:00:00,M001,74.86778723760062,123.64931178718169,0.777552359517694,0
2024-01-05 13:00:00,M001,72.9952294136577,140.80826037087292,1.1581157246692384,1
2024-01-05 14:00:00,M001,74.33924518331591,102.5078878600261,0.5686712459782199,0
2024-01-05 15:00:00,M001,71.02305104762456,111.73488829586351,0.7663174997970209,0
2024-01-05 16:00:00,M001,77.9100788784372,125.32489344534778,1.06627790113622,1
2024-01-05 17:00:00,M001,70.27862456144348,118.75353214776759,0.44613030554277705,0
2024-01-05 18:00:00,M001,77.64775159730307,114.92972653574449,0.6054381063955548,0
2024-01-05 19:00:00,M001,74.26123244515134,91.43410100817496,0.6655180642830419,0
2024-01-05 20:00:00,M001,86.08407627779903,124.7015328975128,1.3494269774822913,1
